Rainbow Team,Page,Link Text,Link,Status,Problem,Sessions,Org(s)
Red,https://www.gov.uk/vehicle-registration/structurally-modified-vehicles,Check if your vehicle is insured on the Motor Insurance Database,https://ownvehicle.askmid.com/,Timeout,Failed to open TCP connection to ownvehicle.askmid.com:443 (execution expired),589,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/bringing-pet-animals-to-great-britain,invasive species in Scotland,https://www.sepa.org.uk/environment/biodiversity/invasive-non-native-species/,404,Not Found,584,Animal and Plant Health Agency
Red,https://www.gov.uk/vehicle-registration/kitbuilt-vehicles,Check if your vehicle is insured on the Motor Insurance Database,https://ownvehicle.askmid.com/,Timeout,Failed to open TCP connection to ownvehicle.askmid.com:443 (execution expired),530,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/check-your-business-protected-area,a protected area in Northern Ireland,https://www.daera-ni.gov.uk/landing-pages/protected-areas,404,Not Found,489,Environment Agency
Red,https://www.gov.uk/prepare-for-flooding,preparing for flooding in Scotland,https://www.mygov.scot/flooding-support/preparing-for-flooding,404,Not Found,468,Environment Agency
Red,https://www.gov.uk/permission-work-on-river-flood-sea-defence,Scotland,https://www.sepa.org.uk/regulations/water/engineering/,404,Not Found,437,Environment Agency
Red,https://www.gov.uk/elections-in-the-uk/local-mayors-mayor-of-london-and-london-assembly,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,435,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/mot-tester-training-assessments/training,City &amp; Guilds,http://www.cityandguilds.com/qualifications-and-apprenticeships/transport-maintenance/automotive/3428-mot-qualifications-and-cpd#tab=information,404,Not Found,431,Driver and Vehicle Standards Agency
Red,https://www.gov.uk/how-to-vote/voting-from-abroad,Check what ID you need to vote,https://www.gov.uk/how-to-vote/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,415,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/hunting/mammals,when you can shoot deer and what type of firearms and ammunition you can use,http://www.thedeerinitiative.co.uk/best_practice/legislation_health_and_safety_and_welfare.php,404,Not Found,386,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/cais-trwydded-yrru-dros-dro,Dechrau nawr,https://apply-for-driving-licence.service.gov.uk/service-start?start=DFP&locale=cy,404,Not Found,324,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/how-to-vote/voting-as-proxy-for-someone-else,Check what ID you need to vote,https://www.gov.uk/how-to-vote/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,313,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/newid-cyfeiriad-v5cw,mae angen ichi wneud cais am lyfr log newydd yn lle,https://www.gov.uk/publications/application-for-a-vehicle-registration-certificate.cy,404,Not Found,312,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/help-during-flood,National Flood Forum,https://nationalfloodforum.org.uk/about-flooding/during/during-a-flood/,404,Not Found,264,Environment Agency
Red,https://www.gov.uk/who-is-responsible-for-asbestos-found-in-my-commercial-property,Health and Safety Executive Northern Ireland (HSENI) website,http://www.hseni.gov.uk/guidance/topics/asbestos.htm,404,Not Found,229,Building Regulations Advisory Committee
Red,https://www.gov.uk/agricultural-workers-rights,agricultural workers’ rights in Scotland,https://www.sasa.gov.uk/agricultural-wages,SSL Error,SSL_connect returned=1 errno=0 peeraddr=62.232.4.214:443 state=error: certificate verify failed (unable to get local issuer certificate),202,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/shipping-dangerous-goods/what-are-dangerous-goods,packaging and labelling of containers for clinical waste.,http://www.hse.gov.uk/cdg/manual/clinical/index.htm,404,Not Found,193,Department for Transport
Red,https://www.gov.uk/understand-how-your-council-works/make-a-complaint,Local Government Ombudsman,http://www.lgo.org.uk/,Timeout,Failed to open TCP connection to www.lgo.org.uk:80 (execution expired),174,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/elections-in-the-uk/scottish-parliament,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,166,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/deposit-protection-schemes-and-landlords/disputes,MyDeposits,http://www.mydeposits.co.uk/,Timeout,Net::ReadTimeout with #<TCPSocket:(closed)>,161,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/vehicle-registration/kitconverted-vehicles,Check if your vehicle is insured on the Motor Insurance Database,https://ownvehicle.askmid.com/,Timeout,Failed to open TCP connection to ownvehicle.askmid.com:443 (execution expired),161,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/elections-in-the-uk/police-and-crime-commissioner,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,159,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/elections-in-the-uk/referendums,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,157,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/prepare-for-flooding/get-insurance,National Flood Forum,https://nationalfloodforum.org.uk/about-flooding/insurance/household-insurance/,404,Not Found,156,Environment Agency
Red,https://www.gov.uk/prepare-for-flooding/get-insurance,advice from the National Flood Forum on insurance for small businesses,https://nationalfloodforum.org.uk/about-flooding/insurance/small-businesses/,404,Not Found,156,Environment Agency
Red,https://www.gov.uk/prepare-for-flooding/protect-your-property,find flood protection products and services,https://bluepages.org.uk/protecting-my-property/,404,Not Found,140,Environment Agency
Red,https://www.gov.uk/prepare-for-flooding/protect-your-property,get further advice from the National Flood Forum,https://nationalfloodforum.org.uk/about-flooding/reducing-your-risk/property-protection-advisor/,404,Not Found,140,Environment Agency
Red,https://www.gov.uk/oil-storage-regulations-and-safety/business,regulations in Scotland,https://www.sepa.org.uk/regulations/water/pollution-control/oil-storage-in-scotland/,404,Not Found,126,Environment Agency
Red,https://www.gov.uk/respond-data-protection-request,how to respond to requests,https://ico.org.uk/for-organisations/guide-to-the-general-data-protection-regulation-gdpr/individual-rights/right-of-access/,404,Not Found,126,Information Commissioner's Office
Red,https://www.gov.uk/elections-in-the-uk/northern-ireland-assembly,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,119,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/right-to-contest-answer,property and land asset database,http://data.gov.uk/dataset/epims,404,Not Found,116,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/run-local-bus-service/how-to-register,Passenger Transport Executive,http://www.pteg.net/,DNS Error,Failed to open TCP connection to www.pteg.net:80 (getaddrinfo: Name or service not known),112,Department for Transport
Red,https://www.gov.uk/planning-permissions-for-farms/apply-for-planning-permission,ePlanning Scotland,https://eplanning.scotland.gov.uk/WAM/,SSL Error,SSL_connect returned=1 errno=0 peeraddr=80.4.144.148:443 state=error: certificate verify failed (hostname mismatch),106,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/elections-in-the-uk/welsh-parliament,Check what ID you need to vote,https://www.gov.uk/elections-in-the-uk/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,102,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/shipping-dangerous-goods/rules-for-different-types-of-transport,"Download ‘List of CAA approved dangerous goods training organisations’ (PDF, 205KB)",http://www.caa.co.uk/workarea/DownloadAsset.aspx?id=4294974831,404,Not Found,99,Department for Transport
Red,https://www.gov.uk/after-flood,food safety after a flood from the Food Standards Agency,https://www.food.gov.uk/safety-hygiene/food-safety-after-a-flood,404,Not Found,89,Environment Agency
Red,https://www.gov.uk/after-flood,after a flood in Scotland,https://www.mygov.scot/flooding-support/during-a-flood,404,Not Found,89,Environment Agency
Red,https://www.gov.uk/water-and-sewerage-rates-for-businesses/choosing-a-supplier,Northern Ireland Water.,http://www.niwater.com/,404,Not Found,87,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/horse-passport/import-or-export-a-horse-or-related-animal,importing animals,https://www.daera-ni.gov.uk/articles/introduction-importing-animals-and-animal-products,404,Not Found,81,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/dvsa-enhanced-rider-scheme-trainer/ways-to-become-a-trainer,Diamond advanced motorcycle test,https://www.advancedmotoring.co.uk/services/diamond-tests/advanced-motorcycle-test/,404,Not Found,54,Driver and Vehicle Standards Agency
Red,https://www.gov.uk/dvsa-enhanced-rider-scheme-trainer/ways-to-become-a-trainer,Diamond elite motorcycle test,https://www.advancedmotoring.co.uk/services/diamond-tests/elite-motorcycle-test/,404,Not Found,54,Driver and Vehicle Standards Agency
Red,https://www.gov.uk/voting-when-living-abroad/if-youre-in-the-armed-forces-a-crown-servant-or-a-british-council-employee,Check what ID you need to vote,https://www.gov.uk/voting-when-living-abroad/how-to-vote/photo-id-youll-need?step-by-step-nav=ff81c31c-3282-49df-85a4-013887130110,404,Not Found,51,"Ministry of Housing, Communities and Local Government"
Red,https://www.gov.uk/find-nature-reserves-national-parks-and-greenspaces,AONBs,http://www.landscapesforlife.org.uk/,Timeout,Failed to open TCP connection to www.landscapesforlife.org.uk:80 (execution expired),50,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/get-an-exemption-for-an-appliance-to-burn-unauthorised-fuel,Start now,http://smokecontrol.defra.gov.uk/applicationform.php,404,Not Found,47,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/check-animal-medicine-seller-accredited,Accredited Internet Retailer Scheme (AIRS),http://www.vmd.defra.gov.uk/InternetRetailers/accredited-retailers.aspx,Timeout,Failed to open TCP connection to www.vmd.defra.gov.uk:80 (execution expired),43,Veterinary Medicines Directorate
Red,https://www.gov.uk/rural-development-programme-for-england,Northern Ireland’s rural development programme,https://www.daera-ni.gov.uk/topics/rural-development/rural-development-programme,404,Not Found,28,"Department for Environment, Food & Rural Affairs"
Red,https://www.gov.uk/health-and-safety-on-ships/safe-working-practices,The TSO Shop,https://www.tsoshop.co.uk/product/9780115541063/Code-of-safe-working-practices-for-merchant-seafarers-incorporating-amendments-1-to-7-2015-ed,404,Not Found,23,Maritime and Coastguard Agency
Red,https://www.gov.uk/shipping-dangerous-goods/enforcing-and-reporting-,Office of Rail Regulation (ORR),http://orr.gov.uk/what-and-how-we-regulate/health-and-safety,404,Not Found,22,Department for Transport
Red,https://www.gov.uk/shipping-dangerous-goods/enforcing-and-reporting-,Office for Nuclear Regulation,http://www.hse.gov.uk/nuclear/regulation-and-licensing.htm,404,Not Found,22,Department for Transport
Red,https://www.gov.uk/shipping-dangerous-goods/enforcing-and-reporting-,Scottish Environment Protection Agency ( SEPA ),http://www.sepa.org.uk/regulations/waste/special-waste/,404,Not Found,22,Department for Transport
Red,https://www.gov.uk/become-direct-access-scheme-motorcycle-instructor/preparing-for-the-assessment,Theory Test for Motorcyclists,https://www.safedrivingforlife.info/shop/product/official-dvsa-theory-test-motorcyclists,404,Not Found,20,Driver and Vehicle Standards Agency
Red,https://www.gov.uk/psv-operator-licences/appealing-a-decision,Court of Session,http://www.scotcourts.gov.uk/the-courts/court-of-session/about-the-court-of-session,404,Not Found,16,Driver and Vehicle Standards Agency
Red,https://www.gov.uk/claim-compensation-if-affected-by-hs2/express-purchase-scheme,chartered surveyor,http://www.rics.org/uk/find-a-member/?sd=y&cc=GB&fn=&ln=&ct=,404,Not Found,12,HM Land Registry
Red,https://www.gov.uk/maritime-safety-weather-and-navigation/navigating-safely,Dover CNIS,http://www.dft.gov.uk/mca/mcga07-home/emergencyresponse/mcga-searchandrescue/mcga-hmcgsar-sarsystem/channel_navigation_information_service__cnis_/how_cnis_works.htm,404,Not Found,11,Maritime and Coastguard Agency
Red,https://www.gov.uk/maritime-safety-weather-and-navigation/navigating-safely,information about the TSS and guidance for ships in the Dover Strait,http://www.dft.gov.uk/mca/mcga07-home/emergencyresponse/mcga-searchandrescue/mcga-theroleofhmcoasguard/mcga_-_hm_coastguard_-_the_dover_strait.htm,404,Not Found,11,Maritime and Coastguard Agency
Red,https://www.gov.uk/maritime-safety-weather-and-navigation/navigating-safely,breaking the International Regulations for the Prevention of Collisions at Sea,http://www.dft.gov.uk/mca/mcga07-home/emergencyresponse/mcga-searchandrescue/mcga-theroleofhmcoasguard/mcga_-_hm_coastguard_-_the_dover_strait/cnis__colregs_and_the_law.htm,404,Not Found,11,Maritime and Coastguard Agency
Red,https://www.gov.uk/run-local-bus-service/concessionary-fares,Wales,http://wales.gov.uk/topics/transport/public/concessionary/?lang=en,Timeout,Failed to open TCP connection to wales.gov.uk:80 (execution expired),10,Department for Transport
Red,https://www.gov.uk/run-local-bus-service/concessionary-fares,Scotland,http://www.transportscotland.gov.uk/public-transport/concessionary-travel,404,Not Found,10,Department for Transport
Red,https://www.gov.uk/health-and-safety-on-ships/safety-in-ports,health and safety in ports,http://www.hse.gov.uk/ports/publications.htm#pss,404,Not Found,5,Maritime and Coastguard Agency
Red,https://www.gov.uk/support-military-bereaved-children/how-to-apply,Student Loans Company,http://www.slc.co.uk/,Timeout,Failed to open TCP connection to www.slc.co.uk:80 (execution expired),5,Ministry of Defence
Red,https://www.gov.uk/cydberchnogaeth/newid-o-gyddenantiaid-i-denantiaid-cydradd,swyddog gweithredol cyfreithiol,http://www.cilex.org.uk/about_cilex/about-cilex-lawyers/cilex-practitioners-directory,404,Not Found,4,HM Land Registry
Red,https://www.gov.uk/cyflyrau-llygaid-a-gyrru,Rhoi gwybod am eich cyflwr ar-lein,https://www.driving-medical-condition.service.gov.uk/cy,404,Not Found,4,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/emergency-and-lifesaving-equipment-on-ships/safe-use-of-emergency-equipment,"Download ‘MGN 254 (M+F) Guidance to Users of Inflatable Lifejackets’ (PDF, 33KB)",http://www.dft.gov.uk/mca/mgn254.pdf,404,Not Found,4,Maritime and Coastguard Agency
Red,https://www.gov.uk/cymryd-cerbydau-y-tu-allan-ir-du/am-lai-na-12-mis,Cymdeithas Rhentu a Phrydlesu Cerbydau Prydain (BVRLA),https://www.bvrla.co.uk/resource/taking-a-vehicle-abroad.html,404,Not Found,3,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/cydberchnogaeth/gwirio-manylion-eich-perchnogaeth,swyddog gweithredol cyfreithiol,http://www.cilex.org.uk/about_cilex/about-cilex-lawyers/cilex-practitioners-directory,404,Not Found,1,HM Land Registry
Red,https://www.gov.uk/cydberchnogaeth/newid-o-denantiaid-cydradd-i-gyddenantiaid,swyddog gweithredol cyfreithiol,http://www.cilex.org.uk/about_cilex/about-cilex-lawyers/cilex-practitioners-directory,404,Not Found,1,HM Land Registry
Red,https://www.gov.uk/deall-labelu-bwyd/labeli-alergenau,labelu alergenau rhagofalus,https://www.gov.uk/labelu-bwyd-a-phecynnu/labelu-alergenau-rhagofalus,404,Not Found,0,Food Standards Agency
Red,https://www.gov.uk/done/get-vehicle-information-from-dvla,Check if your vehicle is insured on the Motor Insurance Database,https://ownvehicle.askmid.com/,Timeout,Failed to open TCP connection to ownvehicle.askmid.com:443 (execution expired),0,Driver and Vehicle Licensing Agency
Red,https://www.gov.uk/sut-i-ddatrys-anghydfod-rhwng-cymdogion/defnyddio-gwasanaeth-cyfryngu,chwiliwch am ddarparwr cyfryngu yn eich ardal,https://civilmediation.justice.gov.uk/,DNS Error,Failed to open TCP connection to civilmediation.justice.gov.uk:443 (getaddrinfo: No address associated with hostname),0,HM Land Registry
Red,https://www.gov.uk/sut-i-ddatrys-anghydfod-rhwng-cymdogion/gweithredu-trwyr-llysoedd,Gyngor ar Bopeth,https://www.citizensadvice.org.uk/cymraeg/housing/problems-where-you-live/complaining-about-your-neighbour/,404,Not Found,0,HM Land Registry
Red,https://www.gov.uk/sut-i-ddatrys-anghydfod-rhwng-cymdogion/siarad-ch-cymydog,Cewch gyngor ymarferol gan Gyngor ar Bopeth,https://www.citizensadvice.org.uk/cymraeg/housing/problems-where-you-live/complaining-about-your-neighbour/,404,Not Found,0,HM Land Registry
